"","Input","MF.64p.Th.1","MF.64p.Th.2","MF.64p.Th.3","MF.64p.Th.4","MF.PC.03","MF.PC.04","MF.PC.05","MF.PC.06","p_value","fc","Input Type","Symbol","Name","Feature Type","Entrez Gene ID","dup"
"1279","Slc30a1","109.7252","73.04304","61.94664","55.0186","23.24076","31.514",8.617466,7.452261,0.0113221154345584,4.23206002183962,"current symbol","Slc30a1","solute carrier family 30 (zinc transporter), member 1","protein coding gene",22782,FALSE
"1280","Slc30a4","135.1529","149.1861","131.5999","107.0365","21.80588","19.91868",21.50856,2.935678,0.000160376447233334,7.90365573816227,"current symbol","Slc30a4","solute carrier family 30 (zinc transporter), member 4","protein coding gene",22785,FALSE
"1281","Slc35f6","1022.491","1019.56","996.0472","1117.384","274.3462","290.883",320.3476,263.607,8.87082850169683e-06,3.61602922004296,"current symbol","Slc35f6","solute carrier family 35, member F6","protein coding gene",74919,FALSE
"1282","Slc36a2","67.63805","40.82867","101.7485","83.02825","6.739552","4.66168",26.78219,7.452261,0.0115441195670595,6.4257495609302,"current symbol","Slc36a2","solute carrier family 36 (proton/amino acid symporter), member 2","protein coding gene",246049,FALSE
"1283","Slc37a2","1091.76","1153.689","1450.659","1415.487","36.8722","24.80092",25.61027,46.81105,0.000815449305063216,38.1193657246341,"current symbol","Slc37a2","solute carrier family 37 (glycerol-3-phosphate transporter), member 2","protein coding gene",56857,FALSE
"1284","Slc38a7","315.7771","385.8153","377.2522","494.5033","64.85251","127.9382",142.8021,81.65326,0.00155590066700081,3.77079141811929,"current symbol","Slc38a7","solute carrier family 38, member 7","protein coding gene",234595,FALSE
"1285","Slc39a12","6.260898","6.857158","9.706663","13.00413","1","1",1,1,0.014172447971194,8.95721225,"current symbol","Slc39a12","solute carrier family 39 (zinc transporter), member 12","protein coding gene",277468,FALSE
"1286","Slc39a4","55.36262","41.41439","51.99617","80.36066","1","20.52896",1,1,0.00327500538897084,9.73837517680339,"current symbol","Slc39a4","solute carrier family 39 (zinc transporter), member 4","protein coding gene",72027,FALSE
"1287","Slc39a6","439.4082","603.7015","446.2836","475.8302","138.0318","190.1868",153.9353,145.5306,0.00187076432934835,3.13090971658532,"current symbol","Slc39a6","solute carrier family 39 (metal ion transporter), member 6","protein coding gene",106957,FALSE
"1288","Slc39a8","57.99307","94.12881","63.19045","56.35239","16.06632","6.492519",19.16473,13.90452,0.00618072356547942,4.88358893651731,"current symbol","Slc39a8","solute carrier family 39 (metal ion transporter), member 8","protein coding gene",67547,FALSE
"1289","Slc3a2","2292.998","2735.707","2389.113","2475.852","526.8864","470.3053",402.9678,691.3919,9.58822411598866e-06,4.73030210971626,"current symbol","Slc3a2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2","protein coding gene",17254,FALSE
"1290","Slc40a1","4684.953","4773.998","4395.377","4401.849","1","4.0514",1,6.807035,2.1264168877691e-05,1419.78218966772,"current symbol","Slc40a1","solute carrier family 40 (iron-regulated transporter), member 1","protein coding gene",53945,FALSE
"1291","Slc43a3","153.5661","135.1289","142.1723","174.393","23.24076","2.83084",13.30514,24.87336,4.62435861546677e-05,9.42037911225041,"current symbol","Slc43a3","solute carrier family 43, member 3","protein coding gene",58207,FALSE
"1292","Slc45a3","137.7834","133.9575","141.5504","146.3834","1","1.61028",1,1,1.45842686005813e-05,121.397116877934,"current symbol","Slc45a3","solute carrier family 45, member 3","protein coding gene",212980,FALSE
"1293","Slc45a4","379.7847","311.4294","262.8218","257.0882","89.96305","121.8354",105.3007,66.81306,0.00256561133544452,3.15469023504097,"current symbol","Slc45a4","solute carrier family 45, member 4","protein coding gene",106068,FALSE
"1294","Slc46a1","59.7467","126.3432","96.15139","132.3786","28.26287","30.29344",22.68048,28.74472,0.0190197533334927,3.76990541410097,"current symbol","Slc46a1","solute carrier family 46, member 1","protein coding gene",52466,FALSE
"1295","Slc46a3","283.3349","235.2863","282.1008","337.7826","52.65597","86.43919",67.21335,28.74472,0.000291489052875296,4.84360329785726,"current symbol","Slc46a3","solute carrier family 46, member 3","protein coding gene",71706,FALSE
"1296","Slc4a3","67.63805","58.40014","74.38473","91.6979","1","1",2.171918,6.807035,0.00163804693321229,26.6073477133931,"current symbol","Slc4a3","solute carrier family 4 (anion exchanger), member 3","protein coding gene",20536,FALSE
"1297","Slc6a20a","139.537","96.47167","119.7838","117.04","1","5.88224",3.343836,1,0.000828308303234713,42.1191224787717,"current symbol","Slc6a20a","solute carrier family 6 (neurotransmitter transporter), member 20A","protein coding gene",102680,FALSE
"1298","Slc6a9","5.384082","15.64289","13.43809","11.00344","1","2.83084",1,4.22613,0.0201174559447045,5.02027742169843,"current symbol","Slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9","protein coding gene",14664,FALSE
"1299","Slc7a11","54.4858","58.98586","78.73806","61.68757","7.456996","4.0514",6.859589,1.645226,0.00100345652435207,12.6864844427014,"current symbol","Slc7a11","solute carrier family 7 (cationic amino acid transporter, y+ system), member 11","protein coding gene",26570,TRUE
"1300","Slc7a11","54.4858","58.98586","78.73806","61.68757","7.456996","4.0514",6.859589,1.645226,0.00100345652435207,12.6864844427014,"human synonym","Bsg","basigin","protein coding gene",12215,TRUE
"1301","Slc7a13","5.384082","2.171432","3.487618","3.000689","1","1",1,1,0.0345744487075925,3.51095525,"current symbol","Slc7a13","solute carrier family 7, (cationic amino acid transporter, y+ system) member 13","protein coding gene",74087,FALSE
"1302","Slc7a4","347.3425","331.3437","292.0513","381.1309","46.19897","92.54199",66.6274,60.3608,9.22502457054876e-05,5.08739198964841,"current symbol","Slc7a4","solute carrier family 7 (cationic amino acid transporter, y+ system), member 4","protein coding gene",224022,FALSE
"1303","Slc7a7","873.4323","1027.174","1012.839","1202.747","140.9016","176.1503",227.1801,168.7588,0.00061246355609612,5.77313522138014,"current symbol","Slc7a7","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7","protein coding gene",20540,FALSE
"1304","Slc8a1","292.9799","289.7579","309.4646","241.7496","28.26287","26.63176",64.28356,30.6804,2.97027466478193e-05,7.5668134873016,"current symbol","Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1","protein coding gene",20541,FALSE
"1305","Slc9a7","183.3778","164.4147","175.7552","185.0634","2.434888","1",1.585959,1.645226,3.99867801406996e-05,106.301131115726,"current symbol","Slc9a7","solute carrier family 9 (sodium/hydrogen exchanger), member 7","protein coding gene",236727,FALSE
"1306","Slc9a9","565.6698","511.1584","817.5606","823.2832","201.8843","190.1868",156.8651,115.205,0.00653766046278268,4.09200934981898,"current symbol","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9","protein coding gene",331004,FALSE
"1307","Slco2b1","421.8719","513.5013","604.2474","787.9377","1","1",1,1,0.00503438055270676,581.889575,"current symbol","Slco2b1","solute carrier organic anion transporter family, member 2b1","protein coding gene",101488,FALSE
"1308","Slco5a1","27.30449","54.30013","34.58284","70.35722","1","4.66168",2.171918,2.935678,0.0200329681178681,17.3219332478804,"current symbol","Slco5a1","solute carrier organic anion transporter family, member 5A1","protein coding gene",240726,FALSE
"1309","Slfn9","255.2768","315.5294","315.6837","445.153","51.22108","63.24855",113.5041,106.8171,0.00479804820137714,3.9775369594203,"current symbol","Slfn9","schlafen 9","protein coding gene",237886,FALSE
"1310","Slit1","28.18131","20.32862","34.58284","49.68343","1","1",1,1,0.0140057298553665,33.19405,"current symbol","Slit1","slit guidance ligand 1","protein coding gene",20562,TRUE
"1311","Slit1","28.18131","20.32862","34.58284","49.68343","1","1",1,1,0.0140057298553665,33.19405,"synonym","Slit3","slit guidance ligand 3","protein coding gene",20564,TRUE
"1312","Smad7","52.73217","40.24296","60.08093","29.67654","5.304664","13.81588",8.617466,5.516582,0.00850110334057044,5.49495841055575,"current symbol","Smad7","SMAD family member 7","protein coding gene",17131,FALSE
"1313","Smc1b","24.67404","12.71432","37.69237","27.67585","6.022108","5.27196",1.585959,1.645226,0.0204814606408777,7.07434011648541,"current symbol","Smc1b","structural maintenance of chromosomes 1B","protein coding gene",140557,FALSE
"1314","Smim10l2a","3.630449","5.10001","4.731427","5.668274","1","1",1,1,0.00308791673222925,4.78254,"current symbol","Smim10l2a","small integral membrane protein 10 like 2A","protein coding gene",320237,FALSE
"1315","Smim22","5.384082","9.785736","10.32857","11.67034","1.717444","5.88224",1.585959,1,0.00934826576690969,3.64912926950218,"current symbol","Smim22","small integral membrane protein 22","protein coding gene",432995,FALSE
"1316","Smim24","102.7107","115.8003","89.31044","89.03031","29.69776","19.3084",19.16473,28.09949,0.000359821860575151,4.12226221606272,"current symbol","Smim24","small integral membrane protein 24","protein coding gene",72273,FALSE
"1317","Smim3","298.2408","286.2436","368.5456","349.7868","128.705","120.0046",91.82363,86.81507,0.000331007300591383,3.0486064879631,"current symbol","Smim3","small integral membrane protein 3","protein coding gene",106878,FALSE
"1318","Smox","826.0842","883.0879","834.9739","907.3121","74.89673","93.76255",70.72911,45.5206,1.06798040536196e-06,12.1142477813705,"current symbol","Smox","spermine oxidase","protein coding gene",228608,FALSE
"1319","Smpd5","102.7107","121.6574","86.20092","85.02894","18.21866","1",23.8524,8.742713,0.000400821255927476,7.63499620072061,"current symbol","Smpd5","sphingomyelin phosphodiesterase 5","protein coding gene",100503915,FALSE
"1320","Smyd1","9.768164","6.271442","5.975236","3.000689","1","1",1,1,0.0321350221764209,6.25388275,"current symbol","Smyd1","SET and MYND domain containing 1","protein coding gene",12180,FALSE
"1321","Snn","84.29756","56.643","77.49425","67.02274","4.58722","3.44112",1,3.580904,0.00133154373335753,22.6387521726124,"current symbol","Snn","stannin","protein coding gene",20621,FALSE
"1322","Snrpn","2.753633","2.171432","4.109523","5.668274","1","1",1,1.645226,0.0453292345694187,3.16515536596067,"current symbol","Snrpn","small nuclear ribonucleoprotein N","protein coding gene",20646,FALSE
"1323","Snupn","159.7038","153.2861","160.2076","150.3848","49.06875","41.27848",61.35377,52.61809,5.34299263514171e-06,3.05200214037758,"current symbol","Snupn","snurportin 1","protein coding gene",66069,FALSE
"1324","Snx18","418.3646","519.3584","517.8026","257.0882","82.78861","184.084",123.4654,150.6924,0.0129824684146617,3.16546679880711,"current symbol","Snx18","sorting nexin 18","protein coding gene",170625,FALSE
"1325","Snx29","612.141","549.8157","751.6387","793.9397","133.7271","127.9382",203.7418,152.6281,0.00164182923314524,4.38087523170201,"current symbol","Snx29","sorting nexin 29","protein coding gene",74478,FALSE
"1326","Snx5","4831.382","4544.983","4332.565","4342.495","1264.419","1151.378",1437.185,1405.012,4.07898002583339e-06,3.43313914013595,"current symbol","Snx5","sorting nexin 5","protein coding gene",69178,FALSE
"1327","Socs1","106.218","81.24306","78.73806","67.02274","3.152332","1",5.687671,4.871356,0.00211544790457379,22.6506511057204,"current symbol","Socs1","suppressor of cytokine signaling 1","protein coding gene",12703,FALSE
"1328","Socs2","171.9792","198.9719","166.4266","179.7282","1.717444","1.61028",1,1.645226,0.00013926114791471,120.058915611214,"current symbol","Socs2","suppressor of cytokine signaling 2","protein coding gene",216233,FALSE
"1329","Sod3","10.64498","3.342863","5.353332","7.668963","1","3.44112",1,1,0.0393795231536049,4.19339152197133,"current symbol","Sod3","superoxide dismutase 3, extracellular","protein coding gene",20657,FALSE
"1330","Sorl1","1156.644","1044.745","1170.802","1116.051","16.06632","23.58036",20.33664,19.71156,3.54828374473756e-05,56.3178211699422,"current symbol","Sorl1","sortilin-related receptor, LDLR class A repeats-containing","protein coding gene",20660,FALSE
"1331","Sox4","47.47127","49.02869","44.53332","41.68068","1","1",1,1,0.000105822550392261,45.67849,"current symbol","Sox4","SRY (sex determining region Y)-box 4","protein coding gene",20677,FALSE
"1332","Spag5","45.71764","23.2572","34.58284","47.68274","10.32677","19.3084",12.13322,4.22613,0.0109769655975033,3.28822694529696,"current symbol","Spag5","sperm associated antigen 5","protein coding gene",54141,FALSE
"1333","Spata13","177.2401","113.4574","219.2885","175.0599","12.4791","3.44112",2.171918,10.03316,0.0045085334348024,24.3569294803561,"current symbol","Spata13","spermatogenesis associated 13","protein coding gene",219140,FALSE
"1334","Spata5l1","43.964","44.92868","33.96094","29.00965","1.717444","1.61028",1,8.097487,0.00108540513633644,12.2221884199793,"current symbol","Spata5l1","spermatogenesis associated 5-like 1","protein coding gene",214616,FALSE
"1335","Spats2l","62.37715","84.17164","82.46949","122.3751","1","11.37476",1,1,0.00549751617308092,24.4451649975373,"current symbol","Spats2l","spermatogenesis associated, serine-rich 2-like","protein coding gene",67198,FALSE
"1336","Spdl1","77.28303","62.50015","60.08093","51.68412","16.06632","16.257",17.99281,5.516582,0.000695607252292039,4.50539157044709,"current symbol","Spdl1","spindle apparatus coiled-coil protein 1","protein coding gene",70385,FALSE
"1337","Speg","136.9065","121.6574","128.4904","121.7082","1","1.61028",1,1.645226,5.02046109334406e-05,96.8056168140613,"current symbol","Speg","SPEG complex locus","protein coding gene",11790,FALSE
"1338","Spic","529.7203","431.5011","616.0636","669.897","1","12.59532",5.101712,2.935678,0.00172958249767026,103.878894507438,"current symbol","Spic","Spi-C transcription factor (Spi-1/PU.1 related)","protein coding gene",20728,TRUE
"1339","Spic","529.7203","431.5011","616.0636","669.897","1","12.59532",5.101712,2.935678,0.00172958249767026,103.878894507438,"synonym","Serpinb6c","serine (or cysteine) peptidase inhibitor, clade B, member 6c","protein coding gene",97848,TRUE
"1340","Spint1","707.714","676.916","772.1616","813.2797","1","1",1,1.645226,0.000157465593251172,639.381442366852,"current symbol","Spint1","serine protease inhibitor, Kunitz type 1","protein coding gene",20732,FALSE
"1341","Spire1","146.5515","111.1146","162.6952","108.3703","31.13265","24.19064",48.46267,30.6804,0.00261931902433382,3.9320734197014,"current symbol","Spire1","spire type actin nucleation factor 1","protein coding gene",68166,FALSE
"1342","Spire2","12.39861","15.05718","17.16952","10.33655","1","1",1,1,0.00340491747430372,13.740465,"current symbol","Spire2","spire type actin nucleation factor 2","protein coding gene",234857,FALSE
"1343","Spn","10.64498","10.37145","15.92571","15.00482","4.58722","4.0514",2.171918,5.516582,0.00403366277765305,3.18163644292441,"synonym","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B","protein coding gene",217124,TRUE
"1344","Spn","10.64498","10.37145","15.92571","15.00482","4.58722","4.0514",2.171918,5.516582,0.00403366277765305,3.18163644292441,"human synonym","Deaf1","DEAF1, transcription factor","protein coding gene",54006,TRUE
"1345","Spn","10.64498","10.37145","15.92571","15.00482","4.58722","4.0514",2.171918,5.516582,0.00403366277765305,3.18163644292441,"current symbol","Spn","sialophorin","protein coding gene",20737,TRUE
"1346","Spns3","82.54392","66.01445","108.5895","134.3793","6.022108","1",1,1,0.00755670201367756,43.3964179989865,"current symbol","Spns3","spinster homolog 3","protein coding gene",77577,FALSE
